	id	comment	label
15238	train_015238	giao hàng chất_lượng sản_phẩm	0
15239	train_015239	màu_sắc ko dc ảnh lắm tiền đâys	0
15240	train_015240	giày siêu đẹp	0
15241	train_015241	giày đẹp giá form to bé đi rộng để_dành chân ok	0
15242	train_015242	giày đẹp rẻ đóng_góp cẩn_thận ủng_hộ shop tiếp	0
15243	train_015243	sản_phẩm shop	0
15244	train_015244	lông mềm lông hơi thô màu hồng đất hơi tối áo ok lận hình quảng_cáo	0
15245	train_015245	shop thân_thiện nhiệt tìnhđóng gói độ bền mua k giám chờ tg câu tl	0
15246	train_015246	ok	0
15247	train_015247	hàng giá hợp túi_tiền	0
15248	train_015248	sản_phẩm đẹp shop phục_vụ	0
15249	train_015249		1
15250	train_015250	huhu chất kem đặc sánh mịn hàng chuẩn giá siêu yêu shop chủ siêu yêu tư_vấn nhiệt_tình	0
15251	train_015251	serum thơm thấm	0
15252	train_015252	váy xanh size m giao size l vải đẹp	1
15253	train_015253	vọng ko mua quần_áo online	1
15254	train_015254	chất_lượng sản_phẩm tuyệt_vời cám_ơn shop tặng món quà xinh	0
15255	train_015255	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền ủng_hộ sh lâu_dài	0
15256	train_015256	hàng chất_lượng thanks shop	0
15257	train_015257	hàng đóng_gói lixibox đẹp rửa mặt cực giá rẻ lixibox yêu đi	0
15258	train_015258	chất_lượng shopp	0
15259	train_015259	giấy dán thô_sơ dán k dán chênh k check dc mã_vạch	0
15260	train_015260	đóng_gói sản_phẩm kém bục tung hết_nước túi đựng giao hàng tuần chủ shop quên hàng tệ ko hài_lòng chút	1
15261	train_015261	nhận_xét mùi hương tinh_dầu mua thử hết_sức thất_vọng phòng ngủ diện_tích đốt đèn tinh_dầu nến mùi nhẹ chán nghỉ đọc nhận_xét tinh_dầu giúp rậm lông_mày thử mong_đợi cơ_chế lông_mày mọc rậm tuần hiệu_quả mọc rậm lông_mày	1
15262	train_015262	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ ủng_hộ shop dài_dài	0
15263	train_015263	giày nhẹ êm chân mua đôi giá đôi shop rẻ chất_lượng	0
15264	train_015264	nội_dung đọc nhận_xét hình_thức bìa sách trầy xướt mép bìa bung rách cũ thất_vọng giao	1
15265	train_015265	dép đẹp giao hàng	0
15266	train_015266	mua shop sản_phẩm nhẫn bông_tai mua cặp dây_chuyền đc shop đề bạc nhẫn xi dây_chuyền inox bức_xúc nhắn_tin shop ko rep đáng_ra toàn chất_lượng ốp oke vote ốp trang_sức	0
15267	train_015267	ốp đẹp lắm nha ủng_hộ shop	0
15268	train_015268	ngon tks_shop	0
15269	train_015269	giá_thành rẻ tạm ổn	0
15270	train_015270	hai dây giày màu vạch giày lệch nch mua shop đôi chất_lượng kém	1
15271	train_015271	hình_dáng ổn mùi cao_su hàng china độc_hại	1
15272	train_015272		0
15273	train_015273	đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm ủng_hộ nhìu nhìu hàng cục bonus nơ chuẩn bánh_bèo	0
15274	train_015274	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp quà tặng đẹp uống thơm ngon mua	0
15275	train_015275	hàng kém chất_lượng kim giây chạy chậm kim phút chạy thất_vọng shop shopee k kiểm_tra shop hàng	1
15276	train_015276	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng đôi mua lót giày sẵn đẹp chết đi	0
15277	train_015277	cám_ơn shop tặng quà chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ giao hàng	0
15278	train_015278	giày bẩn đế	1
15279	train_015279	giá tiền	0
15280	train_015280	rẫy shop oy	0
15281	train_015281	chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém	1
15282	train_015282	đóng_gói sản_phẩm đẹp vs mua thùng g đc	0
15283	train_015283	giầy_đẹp	0
15284	train_015284	sản_phẩm ổn chắn chắn	0
15285	train_015285	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền bim ok lắm lan ủng_hộ tiếp	0
15286	train_015286	sáp tóc hàng rởm	1
15287	train_015287	hồng đc màu bà_già màu khoai_môn	1
15288	train_015288	đóng_gói sản_phẩm kém form giày tomình bảo đổi sz ship k đổi nhắn_tin đợi thanh_xuân rep	1
15289	train_015289	chất_lượng sản_phẩm tuyệt_vời giao hàng sản_phẩm đẹp hình	0
15290	train_015290	fb shop nè	0
15291	train_015291	nhà_in chữ_vạn xuất_bản tiki kiểm_tra chất_lượng sách hẵng tung tiêu_dùng nội_dung sách mong_chờ cầm sản_phẩm cầm sản_phẩm tiki giao thất_vọng sách cắt viền bìa gáy sách cong lõm viết nhận_xét đề_nghị tiki cẩn_thận kiểm_kê sản_phẩm mua vui_vẻ hạnh_phúc hàng thân gửi	1
15292	train_015292	giao hàng muộn ko thông_báo ký_tự định viết	1
15293	train_015293	giày êm dễ_chịu	0
15294	train_015294	tùy da mặt da mặt mụn định mua thoa se khít lỗ chân_lông mua thoa mặt nổi mụn	1
15295	train_015295	sản_phẩm giá tiền mùi nhựa khó_chịu in nhòe mẹ định mua xay đồ cân_nhắc mua hãng nổi_tiếng	0
15296	train_015296	nhin giay ung ghe luon mua gium nen quen k chup lai ui	0
15297	train_015297	giày k hình	1
15298	train_015298	chất_lượng sản_phẩm tuyệt_vời giày đẹp lắm	0
15299	train_015299	màu hồng k đỏ nhu tuỏng sơn min dẹp	0
15300	train_015300	núm ti hơi to l bé ko quen dung núm cũ nắp bình lỏng_lẻo ko đóng đc ảnh ảnh mấy t sd bình đc rửa sạch_sẽ k thành sợ ko dám mong shop phản_hồi ib t	1
15301	train_015301	đc sp bồi_hoàn dằng_dai nản	1
15302	train_015302	tri_thức đầy_đủ trọn_vẹn giải_mã giấc mơ cứu_vớt sách cốt_truyện đặc_sắc hệ_thống nhân_vật đơn_điệu khiên_cưỡng kết_thúc hụt_hẫng	1
15303	train_015303	sp tạm gửi sai màu hàng đóng_gói cẩn_thận	0
15304	train_015304	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ đóng_gói ko lắm cấn gãy ốp chất_lượng ok ủng_hộ shop	0
15305	train_015305	hàng ko chuẩnmua size l size nhỏ_xíu ko vải mỏng	1
15306	train_015306	hủ khô bò shop ko niêm_phong nhẹ túi mực lên_cân ạng xíu lun hủ	0
15307	train_015307	tông màu k màu hình nhe giao màu sẫm mâũk hài_lòng	1
15308	train_015308	k đk	1
15309	train_015309	mẫu chất_lượng kém xai duoc tuần tróc sơn gỉ sét	1
15310	train_015310	chán hàng vỡ tanh_bành thất_vọng vận_chuyển tiki	1
15311	train_015311	xài mia bé giá bèo tò_mò nguồn_gốc hàn quyết_định mua thử độ êm độ rung mia mia thay đầu chổi h giá đắt e hồng xinh kh xài tiếc lắm	0
15312	train_015312	hàng túi đeo hông cua nam túi đeo nữ liên_hệ trả_lời hôm_nay email đơn hàng hoàn_tất hàng	1
15313	train_015313	thiết_kế bùi mua éo lắp đc	1
15314	train_015314	tươi chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng	0
15315	train_015315	chất_lượng mong_đợi chất len mịn dày_dặn màu ưng_ý ủng_hộ shop dài_dài	0
15316	train_015316	tối hôm_qua tiki giao giao hàng nhanhkhông gấp hộp đóng_gói xuề_xoà cẩn_thận hộp móp méo thẩm_mĩ album thiết_kế đẹp vỏ bìa trầy	1
15317	train_015317	đếm bánh nát chảy sữa	0
15318	train_015318	giao ko sp mh ko mặc chất_lượng sp bt ko đẹp	1
15319	train_015319	son khô môihộp giấy nhàu hài_lòng lắm	1
15320	train_015320	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ hàng hãng	0
15321	train_015321	giày đẹp lắm giá tiền ưng_ý đi hình dép hơi bẩn hi đi size đi in	0
15322	train_015322	combo cực_kì cực_kì rẻ thị_trường chủ siuuuu dễ_thương nha	0
15323	train_015323	giao hang nhung_size hoi to sản_phẩm ok	0
15324	train_015324	chất_lượng sản_phẩm đóng_gói sản_phẩm giao hang	0
15325	train_015325	mua sản_phẩm dermato clean hãng eucerin hệ_thống tiki hàng giao thất_vọng sản_phẩm hóa mỹ_phẩm hạn_dùng đề_nghị đổi sản_phẩm hạn_dùng	1
15326	train_015326	gói hàng kĩ_lưỡng giao hàng dự_kiến tặng kèm bookmark dth nưãa ủng_hộ tiếp	0
15327	train_015327	sản_phẩm kém đầu khô đầu	0
15328	train_015328	mua sách thú_thực quyển giải hời_hợt	1
15329	train_015329	tiền giao hàng shop phục_vụ	0
15330	train_015330	san_pham ok cam on shop nhju nha	0
15331	train_015331	bạn_tớ khoái món	0
15332	train_015332	chất_lượng sản_phẩm tuyệt_vời tiền giao hàng k đc lắm mk kế đặt_hàng chiều chiều đc huhu	0
15333	train_015333	sản_phẩm k hình chất vải xấu	1
15334	train_015334	sản_phẩm lỗi size giao tận k thể đi nổi thất_vọng sản_phẩm k đổi time đành đi	1
15335	train_015335	đồ đồ tổng_tiền hộp đồ món	1
15336	train_015336	kp tnao n shop tâm tặng miếng rửa mặt cọ bôi mặt_nạ	0
15337	train_015337	giao hang rat dong goi can than cam on shop nhieu	0
15338	train_015338	trục tâm bánh_xe lệch k ưng_ý sản_phẩm lắm	1
15339	train_015339	kiểu_dáng sang_trọng lịch_lãm blackberry ráng de tiền rước	0
15340	train_015340	blue eye pin di_được chuột mua sản_phẩm bảo_hành	1
15341	train_015341	giao hàng chủ nhiệt_tình ủng_hộ shop dài_dài	0
15342	train_015342	giao ko hàng	1
15343	train_015343	giao hàng phân sản_phẩm hình phân cà_phê sóc	1
15344	train_015344	minh mua nhung_chua su dung nhung minh thay mau ma dep dong goi chat chan mjh thik	0
15345	train_015345	bàn mấy đồ_chơi bé mua bé tô màu mua bàn đồ_chơi con_nít nhựa mỏng yếu mua hàng tiki hài_lòng bàn thất_vọng	1
15346	train_015346	dẹp mê	0
15347	train_015347	shop phục_vụ	0
15348	train_015348	tham_gia giao_thông ý_thức giao_thông trật_tự ý_thức	1
15349	train_015349	mua sản_phẩm món trị mụn vedette sản_phẩm ưng_ý chất kem lỏng mùi cồn nồng_nặc bôi da hơi xót có_lẽ cồn mong_đợi thâm tiến tuýp mặt_nạ tràm trà vedette hiệu_quả da sản_phẩm có_lẽ vedette cải_tiến đổi thành_phần bớt mùi cồn	1
15350	train_015350	ko che khuyết_điểm	0
15351	train_015351	hang_qua te k dung nhu gioi thieu	1
15352	train_015352	yên_tâm mua hàng shop ủng_hộ shop	0
15353	train_015353	hình_ảnh sinh_viên đại_học cảm_giác tả	1
15354	train_015354	hàng đẹp bao đi	0
15355	train_015355	tiền mua premium avira chê	0
15356	train_015356	mua giày dây giày shop	1
15357	train_015357	hài_lòng sp shop	0
15358	train_015358	hộ hàng_xóm nồi ko buôn_bán vỡ trách_nhiệm vụ vết vỡ vết rạn_nứt	1
15359	train_015359	hàng k	1
15360	train_015360	khong nhu mong doi hương dưa_gang lồm uống	1
15361	train_015361	mùi đào hương lắm da tiền đòi_hỏi bao_bì dễ_thương gọn touch up tiện	0
15362	train_015362	shop phục_vụ kém giao hàng chậm shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém shop phục_vụ kém	1
15363	train_015363	đóng_gói sản_phẩm kém tiền hút chân phồng bong_bóng	1
15364	train_015364	ghi dây cao_su giao dây da	1
15365	train_015365	hộp ko nắp sx shop	0
15366	train_015366	sách câu_chuyện sỹ chữa bệnh bệnh_nhân tựa tiếng women who love too much tựa sách tiếng việt diễn_tả nội_dung sách	1
15367	train_015367	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp hàng mô_tả	0
15368	train_015368	chất_lượng sản_phẩm đóng_gói sản_phẩm đẹp	0
15369	train_015369	cân cân chiều cân đổi sản_phẩm	1
15370	train_015370	hơi mỏng ok giá tiền	0
15371	train_015371	cám_ơn shop sách xịn đẹp đóng_gói kỹ_càng giao hàng chúc shop đắt hàng	0
15372	train_015372	bôi hai sạch bôi mắt xong ngứa vận_chuyển lẹ	1
15373	train_015373	chất_lượng kém đế đúc rỗng tấm_phủ đế giấy bong ko chất_lượng sản_phẩm kém	1
15374	train_015374	cúng ổn nưng hơi ồn ao	0
15375	train_015375	dầu olive mùi hơi khó_chịu nấu_ăn làm_đẹp da mịn đẹp tiki đóng_gói giao hàng ok hài_lòng mua chai dầu nắp chai bọc niêm_phong sản_phẩm dầu olive siêu_thị vặn hiệu_quả ok chai mua bạn_bè người_thân	1
15376	train_015376	dịch_vụ điện mua sài hư	1
15377	train_015377	ko ngon lắm chấp_nhận đc hủy đơn hàng shop gửi hàng đi ko hài_lòng lắm	1
15378	train_015378	k hài_lòng	0
15379	train_015379	bản_quyền kích_hoạt ko khóa shop sem	1
15380	train_015380	vỏ chặn dính bẩn sd rôigiặt ko sạch vỏ đỗ thô to vỏ ko đc mềm_mại lắm	1
15381	train_015381	giở	1
15382	train_015382	chất_lượng sản_phẩm kém hư	1
15383	train_015383	sản_phẩm mô_tả pin yếu	1
15384	train_015384	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền c chủ hàng tâm quả_đất nc dễ_thương dễ_tính sản_phẩm đa_dạng mẫu_mã độc đẹp tham_khảo shop nhu_cầu mua giày_dép	0
15385	train_015385	chất_lượng sản_phẩm kém miêu_tả hàng công_ty dạt đường may xấu mua	1
15386	train_015386	giao hàng chậm shop k hàng hủy đơn	1
15387	train_015387	quà ly mua gói thất_vọng	1
15388	train_015388	hàng cắm điện_thoại ko tín_hiệu đổi	1
15389	train_015389	trai khen khéo shop tư_vấn mẫu ưng_ý chúc shop làm_ăn phát_đạt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp	0
15390	train_015390	giao mặt_nạ	1
15391	train_015391	máy mua hỏng	1
15392	train_015392	chất_lượng sản_phẩm tuyệt_vời hàng đẹp tiền	0
15393	train_015393	hàng đợt ok hàng đợt cũ	0
15394	train_015394	đi mưa tiền	0
15395	train_015395	shop đồ đểu mã m đồng_hồ hôm m đi lu_bu m đem đồng_hồ đi cắt mắt đeo kim_đồng_hồ chạy m thay pin ko chạy thợ sửa bảo hư máy thay m nhắn_tin shop ko trả_lời gọi sdt bảo_hành ko liên_lạc	1
15396	train_015396	giày mùi xu mùi khó_chịu	0
15397	train_015397	chất luongmoi nguoi mua ko lầm	0
15398	train_015398	da hơi cứng chất_lượng	0
15399	train_015399	vải mỏng size kg mặc bé g mặc nt shop éo trả_lời	1
15400	train_015400	giao hàng k rep ib shop kém	1
15401	train_015401	giày mềm nhẹ xinh_xắn êm chân màu đẹp	0
15402	train_015402	shop giao hàng giao nhầm mẫu liên_hệ shop đổi shop trả_lời phục_vụ k ủng_hộ shop	1
15403	train_015403	đóng_gói đẹp chất_lượng hài_lòng ủng_hộ shop dài_dài	0
15404	train_015404	dây đeo ốp iphone ok dây sạc iphone k quảng_cáo foxcom trông dây hơi vớ_vẩn tiền mua đc dây foxcom	1
15405	train_015405	đồng_hồ đẹp lắm chất_lượng màu trắng_tinh hình hơi ngà một_chút giao hàng cực ổn	0
15406	train_015406	shop phục_vụ	0
15407	train_015407	nt mấy ko trả_lời nt nửa dem dem ko nhắn dc nt bắt	0
15408	train_015408	hàng ok mong shop hàng đừng chỗ hình_ảnh sp ko đóng_gói sản_phẩm đẹp	0
15409	train_015409	ối zời ngon quá_xá ngon sức tưởng_tượng thik sấu mơ chua_cay	0
15410	train_015410	chất_lượng sản_phẩm kém treo đầu dê thịt chó màu trắng ơn ởn đi mỏng_manh ẽo_ợt video chiếu đèn_vàng giày thành màu be mong_muốn đổi đôi tiền mua dép ko thèm rep rep bảo hàng heets hồn shop	1
15411	train_015411	chất_lượng sản_phẩm tuyệt_vời cảnh_báo nghiện mua hộp nàng	0
15412	train_015412	hình_thức ok bền ko chờ kiểm_chứng	0
15413	train_015413	sản_phẩm noi đẹp nhung day đeo hơi lỗi tí	0
15414	train_015414	chất xấu k hình giặt tưa	1
15415	train_015415	hình	1
15416	train_015416	kg gui mau e coi de dat hang vay	1
15417	train_015417	đi êm chân	0
15418	train_015418	chất_lượng vs giá giao hàng k thèm tl	1
15419	train_015419	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền shop nhiệt_tình ủng_hộ shop	0
15420	train_015420	giao hàng đóng_gói sản_phẩm nắp bọc keo cẩn_thận tràn một_chút chất_lượng sản_phẩm ùng hộ shop	0
15421	train_015421	chất_lượng sản_phẩm kémtoàn máy_đồ cổ khg sim m dởm	1
15422	train_015422	tiền sản_phẩm chất kem mịn blend va apply lên_mặt độ cover chẳng kém sản_phẩm cao_cấp đóng_gói chống sốc giao hàng	0
15423	train_015423	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp giao hàng ưng_ý	0
15424	train_015424	chất_lượng sản_phẩm tuyệt_vời đẹp giá rẻ	0
15425	train_015425	chảo trị_giá bẩn_thỉu đen_đúa móc xó_xỉnh cầm mún chửi thề tiki	1
15426	train_015426	áo đẹp thun mềm tiền	0
15427	train_015427	giao hk sai nhắn_tin k trả_lời shop phục_vụ kém	1
15428	train_015428	giao hàng shop phục_vụ tiền shop	0
15429	train_015429	giao hàng cực nhà_em tận quảng_ninh hôm hàng _xịt_khoáng tia_xịt	0
15430	train_015430	ngũ_cốc toàn mùi đậu_nành tiền ko trách shop hài_lòng hạt rang cháy khét đắng pha sữa đặc uống nổi	1
15431	train_015431	chất_lượng sản_phẩm tuyệt_vời rẻ nửa e ủng_hộ shop dài_dài	0
15432	train_015432	đóng_gói sản_phẩm đẹp shop phục_vụ giao hàng cham mat ghn	0
15433	train_015433	giao hàng gói hàng cẩn_thận k đc tặng quà	0
15434	train_015434	thể_loại đam mỹ tác_phẩm nhẹ_nhàng lối viết tinh_tế tác_phẩm	1
15435	train_015435	hộp đựng giày móp méo xấu đóng_gói sản_phẩm kém	1
15436	train_015436	giao hàng chậm doi nhan hang sốt_ca ruột	1
15437	train_015437	dây bé tí dán k kỹ	0
15438	train_015438	màu đẹp lắm giao hàng ngờ luônnn	0
15439	train_015439	đẹp lông mềm tiền	0
15440	train_015440	điện_thoại cứt đừng tham rẻ mua	1
15441	train_015441	lắm tiện_lợi đi khắp đc	0
15442	train_015442	đóng_gói sản_phẩm đẹp hàng giao hơi	0
15443	train_015443	son mềm thơm mua hàng shopee sản_phẩm_chất_lượng	0
15444	train_015444	màu_sắc chụp hình màu hình đề_nghị ghi màu_sắc sản_phẩm mô_tả mua lựa_chọn chính_xác ga chun hình mầu tím giao màu hồng mầu	1
15445	train_015445	hoàn_thiện cầm_chắc_chắn	0
15446	train_015446	giao hàng siêu trưa hôm_qua trưa đc thanks shop nha chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp shop phục_vụ giao hàng	0
15447	train_015447	lọ nhẹ dịu tẩy mắt môi k hề xót hôm bữa tẩy_trang simple ns dịu nhẹ tẩy mắt rát cay k quảng_cáo	0
15448	train_015448	đặt_hàng ts giao hd ko hàng báo mua tin_tưởng đề_nghị sendo shop	1
15449	train_015449	chất_lượng sản_phẩm tuyệt_vời chủ shop nhiệt_tình chu_đáo cám_ơn shop	0
15450	train_015450	mua sút len thất_vọng	0
15451	train_015451	siêu kinh_điển tuyệt sở_hữu	0
15452	train_015452	chất_lượng sản_phẩm tuyệt_vời hàng auth mua hang cua shop	0
15453	train_015453	ghế mẫu ma đẹp tiền shop phục_vụ giao hàng đóng_gói sản_phẩm đẹp	0
15454	train_015454	giao hàng nhanhsp ok giá tiền	0
15455	train_015455	treo đầu dê thịt chó	1
15456	train_015456	cu_tutu da	1
15457	train_015457	giao hàng đặt_hàng giao hàng tra đơn hàng tiếp_nhận dự_kiến giao hôm_nay hài_lòng chậm_trễ tiki	1
15458	train_015458	tầm may mua dân yêu blackberry ko cửa dân công_nghệ ko tiếc blackberry đi sai làn_đường	1
15459	train_015459	sản_phẩm đẹp hok trầy	0
15460	train_015460	shop gói hàng kỹ đi hộp móp méo chút sp bảo_vệ giao hàng tặng gói cám_ơn shop sp review đc đợi xài chai hiệu_quả mua tiếp review	0
15461	train_015461	giá khuyến_mại gọn tầm giá tiền mua quầy hàng siêu_thị rẻ hàng k	1
15462	train_015462	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền tiền tiền giao hàng giao hàng	0
15463	train_015463	chất_lượng sản_phẩm tuyệt_vời sac ben vo cung day sát	0
15464	train_015464	chất_lượng ok đẹp	0
15465	train_015465	sản_phẩm mô_tả giao hàng châmj	1
15466	train_015466	giao hàng đóng_gói máy ổn	0
15467	train_015467	kém sạc dc kêu	1
15468	train_015468	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền giao hàng tiền tiền	0
15469	train_015469	hàng đẹp chất_lượng sản_phẩm	0
15470	train_015470	giao hàng áo vẻ cũ mấy mác bôi xóa ko	0
15471	train_015471	vỏ ko kính cường_lực	1
15472	train_015472	sàm phẩm miếng sôp giầy nguyên ko biến_dạng vận_chuyển chống sốc đầy_đủ gói hành cẩn_thận giày đi trân êm đi thử ok ko ko ổn ủng_hộ shops	0
15473	train_015473	giao hàng giao hàng giao hàng	0
15474	train_015474	mua g bánh shop bánh ngon chất_lượng sản_phẩm tuyệt_vời	0
15475	train_015475	màu đen tóc đen mày nâu hơi kì	0
15476	train_015476	giao hàng đóng_gói cẩn_thận son max đẹp	0
15477	train_015477	cộng nghệ đi đầu xiaomi đi đầu giá kkk	0
15478	train_015478	chất_lượng sản_phẩm kém đóng_gói sản_phẩm đẹp giá_cả chấp_nhận giao hàng chậm	1
15479	train_015479	giao hàng kh nt k thèm trả_lời chăm_sóc kh tệ	1
15480	train_015480	son màu đẹp chất_lượng shipper cute vll hehee shipper cute react	1
15481	train_015481	shop phục_vụ kém gửi sai size đặt_hàng inbox onl liên_tục ko ko trả_lời giải_quyết shop nhầm size dây gửi đôi ảnh tẩy_chay	1
15482	train_015482	sách đẹp bổ_ích	0
15483	train_015483	cánh_quạt hư quạt tí xúc cánh	0
15484	train_015484	đẹp form shop size shop dán nhầm size	0
15485	train_015485	tồi nhân_viên tư_vấn kém k trả_lời nhắn đầu iphone k sạc lỏng	1
15486	train_015486	giao hàng ok lắm	0
15487	train_015487	giao đôi giày chiết giây chiết kiểu	1
15488	train_015488	ma giam gia k giam duoc mua mat lun don hang ma_ghi de giao hang that vong lam an uy	1
15489	train_015489	giao hàng hài_lòng	0
15490	train_015490	he he	0
15491	train_015491	bỉm trc mua mỏng hình bỉm bao hàng gói kỹ rách	1
15492	train_015492	pbiet auth fake tưởnh shop kĩ chuẩn đét giá ủng_hộ tiếp kem chống nắng cực kem thấm loang_lổ nhờn rít kiểu suốt y	0
15493	train_015493	hàng đẹp sài chất_lượng sản_phẩm tuyệt_vời	0
15494	train_015494	kem lỏng khô da k che khuyết_điểm đừng mua m mua vứt xó	1
15495	train_015495	vụ án cớ_sao ko dòng dòng	1
15496	train_015496	hàng chất_lượng kém hỏng shop thanh_toán tiền	1
15497	train_015497	đóng_gói vận_chuyển ko ổn móp vỏ	1
15498	train_015498	ngon đóng_gói kĩ_càng	0
15499	train_015499	good product quality excellent service by seller fast_delivery	0
15500	train_015500	đồng_hồ đẹp chốt hơi lấn lấn chút_xíu đág tiền	0
15501	train_015501	hoàn_thiện vẻ đc	0
15502	train_015502	chất_lượng sản_phẩm kém ốc lỏng_lẻo	1
15503	train_015503	chất_liệu cứng size bình_thường	0
15504	train_015504	xúc_xích hơi bở đóng_gói sản_phẩm đẹp	0
15505	train_015505	giao hàng sản_phẩm uống hạt lép	1
15506	train_015506	leader android trở_lại sản_phẩm samsung đẹp mua	0
15507	train_015507	thơm ngon k chất_lượng	0
15508	train_015508	dây đồng_hồ bong tróc sơn	0
15509	train_015509	giá giao hơi giá	0
15510	train_015510	mua xài dc mấy cháy phích cắm đổi	1
15511	train_015511	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp hai long	0
15512	train_015512	shop tư_vấn nhiệt_tình gói hàng kĩ_càng	0
15513	train_015513	sản_phẩm chạy phút ngưng k chạy kim nhấc k nổi chất_lượng kém lắm	1
15514	train_015514	hàng tq	1
15515	train_015515	sp ok ship	0
15516	train_015516	shop phục_vụ hài_lòng shop mn mua ủng_hộ shop chất_lượng không_thể_nào chê	0
15517	train_015517	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ shop hàng uy_tín	0
15518	train_015518	nguyên thùng mì tôm bóc lẻ	0
15519	train_015519	lỗi poster gọi thu_hồi hàng hai lỗi trang bìa lẫn đổi sản_phẩm mong tiki coi thất_vọng tiki	1
15520	train_015520	e da dat rui giao hàng đóng_gói sản_phẩm đẹp	0
15521	train_015521	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền	0
15522	train_015522	chất_lượng sản_phẩm kém phát xíu bóng_tối đêm	1
15523	train_015523	bìa sách đẹp giấy trắng chói mắt cảm_giác đọc sách photo chả sách mua nxb nôi dung đọc trang chán kém đọc lang dài_dòng rốt cục kết chả dính mở_đầu kiểu lạc_đề khó_chịu đọc tiếp	1
15524	train_015524	total tq phần_mềm chuyên cài cách_âm_thầm máy_tính mấy trang download ứng_dụng đính kèm tập_tin cài_đặt phần_mềm avast or avg séc avira đức an_tâm	1
15525	train_015525	ok đc kkkkk	0
15526	train_015526	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giày đẹp êm	0
15527	train_015527	hàng đẹp y hình thanks shop	0
15528	train_015528	chất_lượng sản_phẩm kémxài đc gày hư đm	1
15529	train_015529	size rõ_ràng tham_chiếu sản_phẩm màu shop size liên_hệ đổi hàng shop điện_thoại mã đơn hàng nín_thinh vận_chuyển sengox	1
15530	train_015530	mới_đầu sd đơ mẹ màn_hình	1
15531	train_015531	đóng_gói sản_phẩm đẹp sp giá tiền ok k cóbij xù k mịn đẹp	0
15532	train_015532	sản_phẩm độ lì	1
15533	train_015533	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp dung hang dung co ket shop tu van nhiet tinh	0
15534	train_015534	sản_phẩm tuyệt_vời samsung	0
15535	train_015535	chuột xài ổn mượt rơi vỡ hạn bảo_hành hư	1
15536	train_015536	mô_tả hình đằng giao hàng nẻo	1
15537	train_015537	đóng_gói sản_phẩm đẹp giao hàng chua chất_lượng	0
15538	train_015538	spham mô_tả thất_vọng	1
15539	train_015539	cuộn g lõi nhựa shop giao cuộn g lõi giấy may_mà cân m ko hàng	1
15540	train_015540	e sạc tiếng vạch vạch k	1
15541	train_015541	chuột dc lắm	1
15542	train_015542	giao nhầm sim shop khắc_phục	0
15543	train_015543	chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém shop phục_vụ kém tiền giao hàng chậm hàng đông gói nắp đậy pin lắp rap quạt ngược mua cai ma lỗi hai cai mua xã ma bảo gửi bửu điện_dõi phiềntot mua	1
15544	train_015544	đóng_gói sản_phẩm đẹp shop phục_vụ giao hàng k tạm dk	0
15545	train_015545	giày ok shop gửi nhầm size	0
15546	train_015546	đồng_hồ ko chỉnh đc màu đổ hồng giao màu đổ trắng kêu lựa màu vui tai_nghe đc shop hang hàng	1
